"","Name","Class","Role","Tier","Score","Trend","Win..","Role..","Pick..","Ban..","KDA","Patch"
"4859","Kayn","Fighter","JUNGLE","God",68.09,"10.01",0.5159,0.9694,0.0938,0.1208,2.45,"13_21"
"4860","Kennen","Mage","TOP","C",41.37,"-3.96",0.4803,0.6921,0.0175,0.0123,1.91,"13_21"
"4861","Kennen","Mage","MID","C",40.85,"6.82",0.5091,0.2811,0.0066,0.0104,2.34,"13_21"
"4862","Kha'Zix","Assassin","JUNGLE","S",56.27,"10.19",0.506,0.9887,0.0591,0.0454,2.66,"13_21"
"4863","Kindred","Marksman","JUNGLE","B",47.83,"3.85",0.5003,0.9454,0.0369,0.0621,2.19,"13_21"
"4864","Kled","Fighter","TOP","A",48.36,"-0.24",0.5233,0.8486,0.015,0.008,2.03,"13_21"
"4865","Kled","Fighter","MID","B",45.47,"6.66",0.5433,0.1343,0.0018,0.0075,2.42,"13_21"
"4866","Kog'Maw","Marksman","MID","D",33.52,"999NEW",0.4795,0.1044,0.002,0.004,2.3,"13_21"
"4867","Kog'Maw","Marksman","ADC","D",32.32,"-7.72",0.5128,0.8673,0.0167,0.0042,2.18,"13_21"
"4868","LeBlanc","Assassin","MID","B",46.9,"14.7",0.483,0.8818,0.027,0.052,2.77,"13_21"
"4869","Lee Sin","Fighter","JUNGLE","S",62.96,"5.84",0.4912,0.9053,0.0929,0.0325,2.82,"13_21"
"4870","Leona","Tank","SUPPORT","A",49.75,"-2.53",0.4984,0.9853,0.044,0.0241,2.44,"13_21"
"4871","Lillia","Fighter","JUNGLE","S",59.83,"-2.65",0.5184,0.9222,0.0613,0.063,2.81,"13_21"
"4872","Lissandra","Mage","MID","A",51.59,"3.93",0.518,0.7964,0.0268,0.0116,2.58,"13_21"
"4873","Lissandra","Mage","SUPPORT","D",34.39,"4.14",0.4717,0.1552,0.005,0.0113,2.14,"13_21"
"4874","Lucian","Marksman","ADC","C",38.95,"-8.41",0.4879,0.9106,0.0503,0.005,2.33,"13_21"
"4875","Lulu","Support","SUPPORT","A",54.26,"2.84",0.498,0.9809,0.0522,0.0225,3.12,"13_21"
"4876","Lux","Mage","SUPPORT","God",69.12,"-9.11",0.5086,0.6529,0.0995,0.1024,2.48,"13_21"
"4877","Lux","Mage","MID","S",57.67,"-11.06",0.4874,0.3098,0.047,0.1108,2.78,"13_21"
"4878","Malphite","Tank","TOP","A",54.83,"-7.71",0.4891,0.7403,0.0477,0.1034,2.43,"13_21"
"4879","Malphite","Tank","MID","B",43.08,"6.07",0.5054,0.1518,0.0099,0.1038,2.57,"13_21"
"4880","Malzahar","Mage","MID","S",57.11,"-0.9",0.5236,0.9165,0.04,0.0595,2.29,"13_21"
"4881","Maokai","Tank","JUNGLE","A",50.93,"-5.16",0.5003,0.5772,0.0403,0.0157,2.84,"13_21"
"4882","Maokai","Tank","SUPPORT","B",48.34,"3.19",0.5281,0.3268,0.0213,0.0157,2.36,"13_21"
"4883","Master Yi","Assassin","JUNGLE","A",53.36,"7.31",0.4955,0.9459,0.0593,0.1079,2.07,"13_21"
"4884","Milio","Support","SUPPORT","S",58.45,"-7.49",0.5128,0.9919,0.0526,0.0153,3.63,"13_21"
"4885","Miss Fortune","Marksman","ADC","S",62.35,"1.79",0.5227,0.9309,0.0943,0.0318,2.38,"13_21"
"4886","Mordekaiser","Fighter","TOP","A",53.2,"-2.87",0.5006,0.7761,0.0483,0.0615,1.84,"13_21"
"4887","Mordekaiser","Fighter","JUNGLE","C",38.89,"-7.29",0.4906,0.1277,0.0086,0.067,2.23,"13_21"
"4888","Morgana","Mage","SUPPORT","S",58.64,"-7.77",0.5045,0.6378,0.0625,0.1649,2.43,"13_21"
"4889","Morgana","Mage","JUNGLE","A",48.91,"-1.74",0.5019,0.2627,0.0244,0.177,2.95,"13_21"
"4890","Naafiri","Assassin","MID","S",55.3,"-5.62",0.5082,0.8094,0.0422,0.0881,2.2,"13_21"
"4891","Naafiri","Assassin","TOP","B",43.86,"5.59",0.5116,0.1161,0.0063,0.0998,1.94,"13_21"
"4892","Nami","Support","SUPPORT","S",62,"-18",0.5258,0.9934,0.0663,0.0028,3.13,"13_21"
"4893","Nasus","Fighter","TOP","S",55.98,"-3.92",0.5201,0.819,0.0463,0.0446,1.92,"13_21"
"4894","Nasus","Fighter","MID","D",35.65,"-6.79",0.485,0.1162,0.0062,0.0474,2.19,"13_21"
"4895","Nautilus","Tank","SUPPORT","God",66.74,"-7.74",0.5018,0.969,0.0976,0.1313,2.34,"13_21"
"4896","Neeko","Mage","MID","A",50.31,"5.04",0.5007,0.4632,0.0313,0.0482,2.5,"13_21"
"4897","Neeko","Mage","SUPPORT","B",44.41,"0.51",0.4999,0.4491,0.0266,0.0482,2.08,"13_21"
"4898","Nidalee","Assassin","JUNGLE","B",45.81,"1.55",0.49,0.8471,0.0256,0.0085,2.91,"13_21"
"4899","Nilah","Marksman","ADC","B",44,"-5.05",0.5274,0.979,0.0407,0.0663,2.16,"13_21"
"4900","Nocturne","Assassin","JUNGLE","S",58.36,"3.31",0.5149,0.9478,0.0605,0.0654,2.61,"13_21"
"4901","Nunu","Tank","JUNGLE","A",49.32,"4.71",0.5023,0.8718,0.033,0.0105,2.82,"13_21"
"4902","Olaf","Fighter","TOP","A",49.45,"4.98",0.5219,0.8062,0.0253,0.0229,1.75,"13_21"
"4903","Olaf","Fighter","JUNGLE","D",33.99,"-2.89",0.4672,0.1734,0.0041,0.0229,2.28,"13_21"
"4904","Orianna","Mage","MID","God",93.88,"2.37",0.5132,0.9404,0.1191,0.1059,2.81,"13_21"
"4905","Ornn","Tank","TOP","S",57.57,"-2.77",0.522,0.9224,0.0434,0.0068,2.39,"13_21"
"4906","Pantheon","Fighter","MID","B",47.1,"-2.64",0.5088,0.2877,0.0226,0.0484,2.29,"13_21"
"4907","Pantheon","Fighter","TOP","B",45.27,"-2.66",0.4862,0.3571,0.0259,0.0484,2,"13_21"
"4908","Pantheon","Fighter","SUPPORT","D",35.96,"1.3",0.4642,0.2564,0.0188,0.0484,1.9,"13_21"
"4909","Poppy","Tank","TOP","A",51.63,"3.95",0.5184,0.4219,0.0248,0.0497,2.24,"13_21"
"4910","Poppy","Tank","JUNGLE","B",44.71,"-0.87",0.4897,0.4532,0.0236,0.0497,2.72,"13_21"
"4911","Poppy","Tank","SUPPORT","C",42.08,"1.63",0.518,0.1137,0.0055,0.0311,2.17,"13_21"
"4912","Pyke","Support","SUPPORT","S",58,"-8.3",0.5018,0.9537,0.0671,0.1487,2.24,"13_21"
"4913","Qiyana","Assassin","MID","C",40.56,"-2.24",0.4802,0.8655,0.0205,0.005,2.24,"13_21"
"4914","Quinn","Marksman","TOP","A",49.37,"1.29",0.5295,0.7561,0.0168,0.0167,1.93,"13_21"
"4915","Quinn","Marksman","MID","B",47.42,"12.09",0.5504,0.164,0.0035,0.0182,2.42,"13_21"
"4916","Quinn","Marksman","JUNGLE","D",29.74,"999NEW",0.4592,0.1236,8e-04,0.0191,1.79,"13_21"
"4917","Rakan","Support","SUPPORT","God",70.47,"-0.39",0.515,0.9918,0.1046,0.0333,3.05,"13_21"
"4918","Rammus","Tank","JUNGLE","A",49.26,"-12.35",0.5004,0.9063,0.0297,0.1306,2.82,"13_21"
"4919","Rek'Sai","Fighter","JUNGLE","C",40.96,"1.02",0.4893,0.9422,0.0131,0.0119,2.53,"13_21"
"4920","Rell","Tank","SUPPORT","A",53.81,"1.84",0.5096,0.8659,0.0477,0.0392,2.73,"13_21"
"4921","Rell","Tank","JUNGLE","C",41.85,"-4.07",0.4825,0.1393,0.0069,0.035,3.35,"13_21"
"4922","Renata Glasc","Support","SUPPORT","A",48.37,"1.67",0.496,0.9842,0.0375,0.007,2.67,"13_21"
"4923","Renekton","Fighter","TOP","S",56.85,"-10.98",0.488,0.9053,0.0679,0.0676,1.88,"13_21"
"4924","Rengar","Assassin","JUNGLE","B",45.65,"3.58",0.4915,0.8093,0.0323,0.0631,2.3,"13_21"
"4925","Rengar","Assassin","TOP","C",37.15,"-6.05",0.4749,0.1811,0.0072,0.0521,1.79,"13_21"
"4926","Riven","Fighter","TOP","A",53.34,"-2.17",0.5036,0.9196,0.0498,0.0127,1.85,"13_21"
"4927","Rumble","Fighter","TOP","B",47.6,"2.4",0.4902,0.6033,0.0326,0.0252,2.01,"13_21"
"4928","Rumble","Fighter","JUNGLE","B",44.66,"-8.31",0.511,0.1786,0.0075,0.0263,2.87,"13_21"
"4929","Rumble","Fighter","MID","B",42.44,"4.52",0.5106,0.1867,0.009,0.0201,2.41,"13_21"
"4930","Ryze","Mage","MID","B",43.08,"4.95",0.5051,0.8174,0.0152,0.0018,2.28,"13_21"
"4931","Ryze","Mage","TOP","C",37.18,"0.48",0.4827,0.1654,0.0031,0.0018,1.77,"13_21"
"4932","Samira","Marksman","ADC","S",56.06,"2.15",0.5307,0.977,0.0672,0.1083,2.3,"13_21"
"4933","Sejuani","Tank","TOP","A",48.93,"999NEW",0.5366,0.1413,0.0025,0.0027,2.34,"13_21"
"4934","Sejuani","Tank","JUNGLE","B",42.94,"-3.65",0.4705,0.8643,0.0251,0.0027,3.03,"13_21"
"4935","Senna","Marksman","SUPPORT","God",92.26,"-2.63",0.531,0.9249,0.1593,0.1661,2.62,"13_21"
"4936","Seraphine","Mage","ADC","A",53.43,"6",0.5604,0.3273,0.0309,0.0256,3.1,"13_21"
"4937","Seraphine","Mage","SUPPORT","A",50.14,"5.7",0.4879,0.562,0.0506,0.0256,2.54,"13_21"
"4938","Seraphine","Mage","MID","C",41.71,"999NEW",0.4927,0.1077,0.01,0.0257,2.8,"13_21"
"4939","Sett","Fighter","TOP","A",51.62,"-3.99",0.4934,0.8248,0.0529,0.015,1.68,"13_21"
"4940","Shaco","Assassin","JUNGLE","A",55.19,"3.83",0.5134,0.7166,0.0436,0.1256,2.8,"13_21"
"4941","Shaco","Assassin","SUPPORT","C",42.26,"8.6",0.4959,0.2393,0.0168,0.1357,2.25,"13_21"
"4942","Shen","Tank","TOP","A",54.68,"2.49",0.5177,0.7787,0.024,0.0037,2.94,"13_21"
"4943","Shen","Tank","SUPPORT","D",36.8,"1.75",0.4776,0.1518,0.0045,0.004,2.58,"13_21"
"4944","Shyvana","Fighter","JUNGLE","B",47.87,"2.27",0.5179,0.8379,0.023,0.0051,2.47,"13_21"
"4945","Shyvana","Fighter","TOP","D",35.48,"0.28",0.4835,0.1301,0.0037,0.0052,1.4,"13_21"
"4946","Singed","Tank","TOP","A",50.39,"2.7",0.5254,0.8159,0.0226,0.0078,1.97,"13_21"
"4947","Sion","Tank","TOP","A",49.7,"-1.33",0.5184,0.6958,0.0335,0.0197,1.5,"13_21"
"4948","Sion","Tank","MID","D",34.99,"7.4",0.5097,0.1499,0.0067,0.0198,1.21,"13_21"
"4949","Sivir","Marksman","ADC","C",40.83,"-3.06",0.4953,0.9768,0.0484,0.0096,2.46,"13_21"
"4950","Skarner","Fighter","JUNGLE","B",45.82,"-2.44",0.5237,0.8769,0.0097,0.0021,2.54,"13_21"
"4951","Skarner","Fighter","TOP","C",38.51,"-2.22",0.4786,0.2107,0.002,0.0023,2.2,"13_21"
"4952","Sona","Support","SUPPORT","A",54.49,"-1.57",0.5258,0.9836,0.0403,0.0021,2.86,"13_21"
"4953","Soraka","Support","SUPPORT","S",61.81,"-7.78",0.5234,0.9754,0.0684,0.0329,2.9,"13_21"
"4954","Swain","Mage","MID","A",53.94,"2.61",0.5437,0.2445,0.0175,0.043,2.81,"13_21"
"4955","Swain","Mage","ADC","C",40.48,"-4.14",0.5297,0.3014,0.0166,0.0365,2.84,"13_21"
"4956","Swain","Mage","SUPPORT","C",40.45,"-6.29",0.4631,0.455,0.0327,0.043,2.18,"13_21"
"4957","Sylas","Mage","MID","God",80.41,"3.46",0.536,0.7003,0.0853,0.1165,2.32,"13_21"
"4958","Sylas","Mage","JUNGLE","B",43.87,"-0.92",0.5013,0.1587,0.0178,0.1155,2.35,"13_21"
"4959","Syndra","Mage","MID","God",79,"-4.38",0.5049,0.9388,0.0989,0.0766,2.32,"13_21"
"4960","Tahm Kench","Support","TOP","S",61.09,"19.77",0.5378,0.5354,0.0444,0.0292,2.47,"13_21"
"4961","Tahm Kench","Support","SUPPORT","B",44.34,"13.5",0.5071,0.252,0.0187,0.0306,2.34,"13_21"
"4962","Tahm Kench","Support","ADC","C",40.16,"999NEW",0.5323,0.1658,0.0136,0.0306,2.87,"13_21"
"4963","Taliyah","Mage","MID","A",50,"2.99",0.5167,0.4077,0.0267,0.0269,2.3,"13_21"
"4964","Taliyah","Mage","JUNGLE","B",47.21,"0.95",0.4927,0.506,0.0358,0.0303,2.48,"13_21"
"4965","Talon","Assassin","MID","A",54.13,"1.96",0.5256,0.6763,0.033,0.0224,2.32,"13_21"
"4966","Talon","Assassin","JUNGLE","A",52.49,"12.1",0.5507,0.3074,0.0155,0.0224,2.69,"13_21"
"4967","Taric","Support","SUPPORT","B",47.88,"4.4",0.5198,0.9135,0.018,0.0056,2.84,"13_21"
"4968","Teemo","Marksman","TOP","A",55.27,"-1.32",0.5166,0.7179,0.0464,0.0648,1.79,"13_21"
"4969","Teemo","Marksman","SUPPORT","C",40.78,"7.72",0.5105,0.1188,0.0093,0.0763,1.83,"13_21"
"4970","Thresh","Support","SUPPORT","God",68.73,"-14.2",0.5042,0.9783,0.1095,0.0441,2.63,"13_21"
"4971","Tristana","Marksman","MID","A",48.46,"-2.81",0.5133,0.3737,0.0277,0.0315,2.05,"13_21"
"4972","Tristana","Marksman","ADC","B",46.83,"2.68",0.5208,0.6036,0.0511,0.0299,2.36,"13_21"
"4973","Trundle","Fighter","JUNGLE","B",42.6,"2.37",0.499,0.5471,0.015,0.0077,2.43,"13_21"
"4974","Trundle","Fighter","TOP","C",41.65,"5.79",0.5094,0.3908,0.0092,0.0077,1.49,"13_21"
"4975","Tryndamere","Fighter","TOP","A",54.34,"1.05",0.5314,0.8169,0.0342,0.0721,1.84,"13_21"
"4976","Tryndamere","Fighter","MID","C",38.06,"0.14",0.5081,0.1326,0.0044,0.0709,1.99,"13_21"
"4977","Twisted Fate","Mage","MID","B",47.56,"2.74",0.4921,0.9181,0.0323,0.0017,2.31,"13_21"
"4978","Twitch","Marksman","ADC","A",52.11,"1.73",0.5298,0.8191,0.0569,0.0573,2.49,"13_21"
"4979","Udyr","Fighter","JUNGLE","B",46.17,"-5.44",0.4913,0.8043,0.0339,0.0239,2.44,"13_21"
"4980","Udyr","Fighter","TOP","C",39.53,"-1.13",0.4916,0.1846,0.0087,0.0241,1.65,"13_21"
"4981","Urgot","Fighter","TOP","A",49.16,"-3.03",0.5095,0.9233,0.0273,0.01,1.99,"13_21"
"4982","Varus","Marksman","ADC","C",39.04,"6.99",0.5077,0.8944,0.0383,0.0034,2.3,"13_21"
"4983","Vayne","Marksman","ADC","S",65.42,"3.76",0.5178,0.8259,0.1037,0.0829,2.3,"13_21"
"4984","Vayne","Marksman","TOP","A",52.17,"17.1",0.5565,0.1179,0.0141,0.0864,1.7,"13_21"
"4985","Veigar","Mage","MID","A",48.82,"-4.94",0.4835,0.7167,0.0397,0.0279,2.2,"13_21"
"4986","Veigar","Mage","SUPPORT","D",35.58,"999NEW",0.4843,0.1,0.0055,0.0324,1.87,"13_21"
"4987","Veigar","Mage","ADC","D",30.87,"-9.86",0.5166,0.1601,0.0078,0.0279,2.27,"13_21"
"4988","Vel'Koz","Mage","SUPPORT","C",38.54,"1.09",0.4806,0.6785,0.0158,0.0034,2.15,"13_21"
"4989","Vel'Koz","Mage","MID","D",36.43,"2.82",0.4785,0.2642,0.0069,0.004,2.52,"13_21"
"4990","Vex","Mage","MID","S",58.88,"0.06",0.5284,0.9375,0.0403,0.0444,2.5,"13_21"
"4991","Vi","Fighter","JUNGLE","A",52.3,"0.57",0.5111,0.9567,0.0472,0.0082,2.36,"13_21"
"4992","Viego","Assassin","JUNGLE","A",53.6,"-1.24",0.4919,0.9451,0.0632,0.0164,2.45,"13_21"
"4993","Viktor","Mage","MID","B",45.95,"-2.9",0.4848,0.9447,0.0324,0.0121,2.22,"13_21"
"4994","Vladimir","Mage","MID","A",49.98,"-0.96",0.4934,0.7778,0.0345,0.0373,2.46,"13_21"
"4995","Vladimir","Mage","TOP","B",42.42,"6.07",0.5014,0.194,0.0083,0.0366,1.91,"13_21"
"4996","Volibear","Fighter","TOP","B",47.31,"-0.03",0.5045,0.7163,0.0313,0.0101,1.61,"13_21"
"4997","Volibear","Fighter","JUNGLE","C",40.19,"-4.32",0.4908,0.269,0.0139,0.0117,2.25,"13_21"
"4998","Warwick","Fighter","JUNGLE","B",44.98,"-0.49",0.4758,0.6891,0.0433,0.0348,2.13,"13_21"
"4999","Warwick","Fighter","TOP","B",42.66,"7.74",0.497,0.2862,0.013,0.0348,1.85,"13_21"
"5000","Wukong","Fighter","TOP","B",43.02,"7.02",0.5015,0.2972,0.0074,0.0047,2.08,"13_21"
"5001","Wukong","Fighter","JUNGLE","C",40.61,"0.2",0.4816,0.6356,0.0164,0.0047,2.56,"13_21"
"5002","Xayah","Marksman","ADC","S",56.99,"4.86",0.4833,0.992,0.1053,0.0386,2.32,"13_21"
"5003","Xerath","Mage","MID","A",54.37,"-0.55",0.5106,0.3975,0.028,0.0808,3.11,"13_21"
"5004","Xerath","Mage","SUPPORT","A",50.66,"-3.28",0.503,0.5715,0.0406,0.0808,2.54,"13_21"
"5005","Xin Zhao","Fighter","JUNGLE","B",44.97,"-1.7",0.5059,0.8753,0.0223,0.0032,2.3,"13_21"
"5006","Yasuo","Fighter","MID","God",67.86,"-13.2",0.4986,0.6221,0.0721,0.1855,1.8,"13_21"
"5007","Yasuo","Fighter","TOP","B",42.95,"5.46",0.5014,0.1503,0.0149,0.1855,1.53,"13_21"
"5008","Yasuo","Fighter","ADC","D",34.95,"-5.91",0.5093,0.2177,0.0252,0.1855,2,"13_21"
"5009","Yone","Assassin","MID","God",69.37,"-10.26",0.4782,0.5139,0.084,0.1731,1.84,"13_21"
"5010","Yone","Assassin","TOP","S",59.2,"-8.52",0.4952,0.4563,0.0693,0.1731,1.58,"13_21"
"5011","Yorick","Fighter","TOP","A",48.74,"-0.16",0.5118,0.8874,0.0306,0.0527,1.61,"13_21"
"5012","Yuumi","Support","SUPPORT","A",51.41,"-4.13",0.4503,0.9839,0.0531,0.0574,4.25,"13_21"
"5013","Zac","Tank","JUNGLE","S",61.53,"6.49",0.5368,0.7799,0.0434,0.0402,3.64,"13_21"
"5014","Zac","Tank","SUPPORT","B",43.03,"999NEW",0.513,0.1004,0.0052,0.0372,2.68,"13_21"
"5015","Zed","Assassin","MID","S",63.54,"-22.11",0.4824,0.8777,0.0593,0.2593,2.16,"13_21"
"5016","Zeri","Marksman","ADC","D",23.16,"-8.43",0.4445,0.9556,0.0327,0.0064,2.22,"13_21"
"5017","Ziggs","Mage","ADC","S",56.01,"6.52",0.5386,0.6254,0.0585,0.0767,2.64,"13_21"
"5018","Ziggs","Mage","MID","A",50.36,"-9.39",0.4992,0.3422,0.0314,0.075,2.49,"13_21"
"5019","Zilean","Support","SUPPORT","B",47.47,"-2",0.4989,0.8785,0.0227,0.0093,3.31,"13_21"
"5020","Zilean","Support","MID","B",44.27,"8.63",0.5112,0.1152,0.003,0.0093,3.19,"13_21"
"5021","Zoe","Mage","MID","A",49.39,"1.85",0.509,0.8313,0.0241,0.0224,2.65,"13_21"
"5022","Zoe","Mage","SUPPORT","D",33.23,"7.1",0.4659,0.1824,0.005,0.0181,2.08,"13_21"
"5023","Zyra","Mage","SUPPORT","A",55.06,"-2.71",0.5119,0.8058,0.0577,0.072,2.12,"13_21"
"5024","Aatrox","Fighter","TOP","God",74.13,"5.95",0.4893,0.9478,0.1191,0.1164,1.9,"13_22"
"5025","Ahri","Mage","MID","S",56.53,"-8.73",0.4791,0.8554,0.0644,0.0282,2.55,"13_22"
"5026","Akali","Assassin","MID","God",71.79,"-7.04",0.5001,0.7986,0.0916,0.1318,2.59,"13_22"
"5027","Akali","Assassin","TOP","B",44.2,"-0.55",0.4791,0.1936,0.0215,0.1281,2.14,"13_22"
"5028","Akshan","Marksman","MID","B",46.82,"-2.95",0.4983,0.7665,0.0254,0.0527,2.31,"13_22"
"5029","Akshan","Marksman","TOP","C",41.21,"-2.47",0.4948,0.171,0.0055,0.0525,2.01,"13_22"
"5030","Alistar","Tank","SUPPORT","A",53.69,"-5.06",0.5075,0.9555,0.0473,0.0204,2.62,"13_22"
"5031","Amumu","Tank","JUNGLE","B",46.09,"-3.66",0.4953,0.7687,0.0331,0.0167,2.48,"13_22"
"5032","Amumu","Tank","SUPPORT","D",37.38,"-2.84",0.4926,0.2187,0.0076,0.0167,2.03,"13_22"
"5033","Anivia","Mage","MID","A",49.92,"2.33",0.517,0.7952,0.0197,0.025,2.74,"13_22"
"5034","Anivia","Mage","SUPPORT","D",30.43,"-5.95",0.4566,0.1471,0.0036,0.0248,2.16,"13_22"
"5035","Annie","Mage","MID","B",44.05,"2.9",0.4986,0.7633,0.0166,0.0103,2.34,"13_22"
"5036","Annie","Mage","SUPPORT","D",34.89,"2.99",0.4807,0.1925,0.004,0.0105,2.19,"13_22"
"5037","Aphelios","Marksman","ADC","A",51.34,"6.74",0.4746,0.9693,0.1032,0.012,2.06,"13_22"
"5038","Ashe","Marksman","ADC","God",66.87,"-2.72",0.5342,0.7508,0.119,0.0845,2.54,"13_22"
"5039","Ashe","Marksman","SUPPORT","C",40.66,"999NEW",0.4645,0.2057,0.0327,0.0886,2.12,"13_22"
"5040","Aurelion Sol","Mage","MID","S",58.61,"3.99",0.5416,0.8977,0.0362,0.0318,2.66,"13_22"
"5041","Azir","Mage","MID","A",50.64,"-1.32",0.4719,0.9427,0.0576,0.0125,2.04,"13_22"
"5042","Bard","Support","SUPPORT","S",60.12,"-0.43",0.5082,0.9731,0.0639,0.0134,3.06,"13_22"
"5043","Bel'Veth","Fighter","JUNGLE","A",50.56,"-3.06",0.496,0.9327,0.0449,0.075,2.34,"13_22"
"5044","Blitzcrank","Tank","SUPPORT","God",70.75,"4.64",0.518,0.985,0.0697,0.336,2.44,"13_22"
"5045","Brand","Mage","SUPPORT","B",44.83,"2.43",0.4874,0.4637,0.0388,0.048,1.78,"13_22"
"5046","Brand","Mage","JUNGLE","B",43.94,"3.08",0.5088,0.2585,0.0207,0.048,2.33,"13_22"
"5047","Brand","Mage","MID","B",42.92,"2.24",0.4996,0.1788,0.0153,0.048,2.09,"13_22"
"5048","Braum","Support","SUPPORT","B",48.05,"1.36",0.5085,0.9839,0.0249,0.0062,2.81,"13_22"
"5049","Briar","Fighter","JUNGLE","God",88.27,"6.26",0.5102,0.9017,0.0851,0.4605,2.2,"13_22"
"5050","Caitlyn","Marksman","ADC","God",69.41,"-10.52",0.4873,0.9438,0.1502,0.1394,2.21,"13_22"
"5051","Camille","Fighter","TOP","S",55.15,"-1.34",0.5144,0.9101,0.0445,0.0348,1.97,"13_22"
"5052","Cassiopeia","Mage","MID","C",42.29,"-0.25",0.4992,0.7636,0.0139,0.0158,2.1,"13_22"
"5053","Cassiopeia","Mage","TOP","C",41.91,"8.88",0.5101,0.1178,0.0024,0.0163,1.82,"13_22"
"5054","Cassiopeia","Mage","ADC","D",33.28,"6.06",0.5062,0.1116,0.0023,0.0163,2.16,"13_22"
"5055","Cho'Gath","Tank","TOP","A",48.43,"1.77",0.5051,0.6387,0.0261,0.0094,2,"13_22"
"5056","Cho'Gath","Tank","MID","C",40.95,"3.73",0.4976,0.1797,0.0072,0.0089,2.31,"13_22"
"5057","Corki","Marksman","MID","C",38.44,"3.15",0.4861,0.8192,0.0067,0.0018,2.21,"13_22"
"5058","Corki","Marksman","ADC","D",30.92,"16.99",0.4868,0.1116,9e-04,0.0019,2.24,"13_22"
"5059","Darius","Fighter","TOP","S",59.95,"-2.37",0.4933,0.9156,0.0697,0.1397,1.81,"13_22"
"5060","Diana","Fighter","JUNGLE","A",48.94,"4.08",0.5082,0.6651,0.0369,0.0129,2.33,"13_22"
"5061","Diana","Fighter","MID","B",47.7,"5.68",0.5247,0.3115,0.0168,0.0129,2.19,"13_22"
"5062","Dr. Mundo","Marksman","TOP","B",44.97,"1.84",0.4923,0.8182,0.0256,0.0189,1.8,"13_22"
"5063","Dr. Mundo","Marksman","JUNGLE","D",31.47,"-6.08",0.4715,0.1114,0.0036,0.0217,2.39,"13_22"
"5064","Draven","Fighter","ADC","A",51.13,"-5.37",0.5104,0.9635,0.0603,0.2152,2.18,"13_22"
"5065","Ekko","Assassin","JUNGLE","A",54.06,"-2.49",0.4997,0.6255,0.0508,0.0386,2.68,"13_22"
"5066","Ekko","Assassin","MID","B",47.22,"-2.02",0.4939,0.3486,0.0294,0.0386,2.31,"13_22"
"5067","Elise","Mage","SUPPORT","B",45.16,"-2.26",0.544,0.1455,0.002,0.0086,2.13,"13_22"
"5068","Elise","Mage","JUNGLE","D",33.47,"-10.06",0.4611,0.8257,0.0155,0.008,2.39,"13_22"
"5069","Evelynn","Assassin","JUNGLE","S",58.79,"4.74",0.5223,0.9741,0.0438,0.1324,2.97,"13_22"
"5070","Ezreal","Marksman","ADC","God",81.26,"-10.01",0.5046,0.9541,0.192,0.0903,2.59,"13_22"
"5071","Fiddlesticks","Mage","JUNGLE","A",54.35,"0.44",0.5182,0.8351,0.0381,0.0875,2.78,"13_22"
"5072","Fiddlesticks","Mage","SUPPORT","C",39.15,"-3.21",0.509,0.1033,0.0046,0.0812,1.95,"13_22"
"5073","Fiora","Fighter","TOP","S",57.66,"-2.71",0.4964,0.9729,0.0621,0.1485,1.66,"13_22"
"5074","Fizz","Assassin","MID","S",61.94,"1.39",0.5385,0.9689,0.0466,0.0985,2.55,"13_22"
"5075","Galio","Tank","MID","A",49.24,"2.49",0.5166,0.7483,0.0181,0.0036,2.74,"13_22"
"5076","Galio","Tank","SUPPORT","C",41.84,"-6.95",0.5107,0.216,0.0056,0.0036,2.52,"13_22"
"5077","Gangplank","Fighter","TOP","A",49.6,"5.64",0.5063,0.8052,0.0296,0.0214,1.99,"13_22"
"5078","Gangplank","Fighter","MID","C",39.39,"2.39",0.4884,0.1879,0.0066,0.0216,2.33,"13_22"
"5079","Garen","Fighter","TOP","S",63.04,"-2.9",0.4846,0.8876,0.0881,0.089,1.87,"13_22"
"5080","Gnar","Fighter","TOP","B",45.9,"1.7",0.4926,0.9362,0.0282,0.0047,1.85,"13_22"
"5081","Gragas","Fighter","MID","C",40.32,"4.5",0.4984,0.1394,0.0046,0.0064,2.32,"13_22"
"5082","Gragas","Fighter","TOP","D",37.44,"-4.15",0.4655,0.2873,0.0111,0.0064,2,"13_22"
"5083","Gragas","Fighter","JUNGLE","D",37.27,"-0.62",0.4695,0.5012,0.0189,0.0064,2.64,"13_22"
"5084","Graves","Marksman","JUNGLE","God",95.66,"0.98",0.5384,0.9188,0.1213,0.2068,2.68,"13_22"
"5085","Gwen","Fighter","TOP","A",50.25,"0.62",0.4957,0.7469,0.0451,0.0301,1.66,"13_22"
"5086","Gwen","Fighter","JUNGLE","D",36.76,"-4.89",0.4875,0.2123,0.0111,0.0301,2.36,"13_22"
"5087","Hecarim","Fighter","JUNGLE","S",63.18,"2.95",0.5026,0.996,0.0707,0.0947,2.74,"13_22"
"5088","Heimerdinger","Mage","SUPPORT","C",41.43,"5.13",0.5095,0.4439,0.0131,0.0184,1.9,"13_22"
"5089","Heimerdinger","Mage","MID","C",41.26,"1.64",0.5066,0.2742,0.0089,0.0184,1.94,"13_22"
"5090","Heimerdinger","Mage","TOP","C",38.82,"-3.96",0.4908,0.1983,0.0061,0.0184,1.69,"13_22"
"5091","Illaoi","Fighter","TOP","S",56.47,"3.98",0.5228,0.9468,0.0472,0.1485,1.47,"13_22"
